text,label
 i sick seeing fuck asshole bitch made chain latters o o gonna kill person inside asshole sick son bitch made crap things look grace wow cool ghost nme claps suck dick mother fucking asshole fuck lol ,1
 b b lol bustin chops he already base today must good ,0
 coolest president ever complete waste oxygen resources phucking idiot ,1
 i think interrupted middle speech ,0
 dodger radio playing tunes fuck you end commercial break must reading comments ,0
 ohh w bengal commie then you wonder talk like sick nut people war reality even lefty mamta sanghi you pathetic haha wonder fear pro development guy like modi ,0
 which second buy might want half it ,0
 and summer wasting away inside wrong ,0
 i would gotten car fucked up ,0
 shows know dipshit remington winchester made china swear assclowns like utter embarrassment ,1
 and you proud lord said must bow low only cat different ufeff coat truth know coat gold coat red lion still claws mine long sharp lord long sharp yours spoke spoke lord castamere rains weep o hall one hear rains weep o hall soul hear n nedit nreply ,0
 well op would learn cannot diagnose aspergers self diagnosis bad thing leading people act stupidly think disorder disease actuality don ,1
 you went full retard never go full retard ,0
 somehow feel pakistan right middle garbage yet united states keeps supplying arms money sense all ,0
 you act like faced good team played like crap another crappy team ,1
 he still played say much obviously heat reserves going lose either way lebron wade playing post season celtics need worry ,0
 that sounds familiar mom picking subscriptions veto power stop her ,0
 pa mah friend wez ghetto ,0
 he right thing bad someone thing sandusky ,0
 eish wenger stupid mistake never admit anyway it good us ox taken going lose match wenger brilliant sub good luck guys spot ,0
 we thinking back time young ghwb goaded ambitious young wife eliminate jfk would go something like this babs can stand jfk get rid white trash little later babs said can stand mm gonna run mouth then rk finished would much better hbo movie the white washed bush legacy getting tough swallow ,0
 are talking conservatives cheered idea letting man ie didnt insurance n nor conservatives booed gay soldier currently deployed ,0
 im sorry dont nobody pick somebody randomly start attacking like went ham reason kimora seem like one low key stank bitches might true kimora played role aint black chick gon go like that ,0
 people born gay since beginning time today social media web constitution united states they going shut up anymore despite vile attacks right ,0
 oh god one hilarious video one professor layton rapist dude right xd click it i seen before funny no matter odd sounds ,0
 wait said though country nice one world bout take food dog help feed population world thought america great right always try use theor ethics apparently losers like selfish andignorant ,1
 gosh peggy hill make laugh addition money romney newt bombastic serious liability general polls show intelligent conservatives feel style substance thing office entirely different styles newt ruffles feathers day long drawing stark contrasts even means lying exagerrating like calling mitt anti immigrant national tv unbelievable since peggy hill knows far less national politics since studied years i inclined persuaded her describes political scene like used years ago little expertise pay lot attention disagree n npeggy hill great american love newt dearly time vote heart way much stake newt world best field general his tone wearing i conservative imagine offended independents beginning feel n nsure helped mitt raised money essential beating dingle barry peggy hill sounds like ows ranting mitt money thank god that about newt zombies really ought hokey pokey turn around lol n nif newt fold lies carpet bombing said would he got zero chance beating owebamao think that barry does n ni care much mitt uninspiring know beat owebamao know attract independents latinos particularly romney rubio ticket first choice potus christy rubio ticket neither running back romney n nby time super tuesday rolls around mitt prolly already clear front runner never count newt out n nbut peggy hill upset mitt raised outspent newt laughable that supposed do n n nbtw remember sirens n nbeautiful half woman half bird like newt creatures sang sweet songs listeners forgot everything including safety sirens newtish sisters lure sailors death sonsg sirens irresistible reside beyond unsurpassable reefs destroy sailors boat try reach sirens among tempted jason argo odysseus odysseus escaped filling crew ears wax tied ship mast sayin ,0
